Unnamed: 0,brand,name,price,image_name
1976,Daniel Wellington,Quadro Sheffield,279.0,1976.jpg
1977,Daniel Wellington,Petite York 28mm,249.0,1977.jpg
1978,Rosefield,The Bowery,169.95,1978.jpg
1979,Tissot,T-Race Swissmatic,1125.0,1979.jpg
1980,Tissot,T-Race Swissmatic,1025.0,1980.jpg
1981,Swatch,CARICIA ROSA,190.0,1981.jpg
1982,Cluse,Minuit Mesh,169.0,1982.jpg
1983,Cluse,La Tetragone Mesh,149.0,1983.jpg
1984,Daniel Wellington,Petite Coral Pearl 28mm,259.0,1984.jpg
1985,TIMEX,TIMEX UFC IMPACT,189.95,1985.jpg
1986,TIMEX,Waterbury Diver,349.95,1986.jpg
1987,Swatch,MADAME NIGHT,175.0,1987.jpg
1988,Daniel Wellington,Petite Cornwall 28mm,199.0,1988.jpg
1989,Mido,Mido Baroncelli Lady Necklace,2025.0,1989.jpg
1990,TIMEX,TIMEX UFC CORE SHOCK,149.95,1990.jpg
1991,Swatch,ORACK,195.0,1991.jpg
1992,Swatch,LIMY,195.0,1992.jpg
1993,Guess,Queen Silver,499.95,1993.jpg
1994,Maxum,Tour Black,79.0,1994.jpg
1995,Guess,Treasure,479.95,1995.jpg
1996,Missguided,Missguided Silver Mesh,129.95,1996.jpg
1997,Rosefield,Pearl Edit,199.95,1997.jpg
1998,Swatch,Time For Joy,190.0,1998.jpg
1999,Daniel Wellington,Quadro Studio,329.0,1999.jpg
2000,Daniel Wellington,Petite Sterling Lumine 28mm,289.0,2000.jpg
2001,Swatch,GREYTRALIZE,310.0,2001.jpg
2002,Tissot,Gentleman,575.0,2002.jpg
2003,Swatch,SOMETHING NEW,85.0,2003.jpg
2004,Guess,Track,399.95,2004.jpg
2005,Daniel Wellington,Classic Roselyn 36mm,289.0,2005.jpg
2006,Rosefield,The West Village With Swarovski Crystals,179.95,2006.jpg
2007,Guess,Axle,449.95,2007.jpg
2008,Daniel Wellington,Classic York 40mm,379.0,2008.jpg
2009,Swatch,ORACK,195.0,2009.jpg
2010,Guess,Queen Silver,499.95,2010.jpg
2011,Maxum,Tour Black,79.0,2011.jpg
2012,Maxum,Surfari,79.0,2012.jpg
2013,Daniel Wellington,Classic Dover 36mm,289.0,2013.jpg
2014,Guess,Heiress,479.95,2014.jpg
2015,Missguided,Missguided Silver Mesh,129.95,2015.jpg
2016,Swatch,LIGHT TASTE,175.0,2016.jpg
2017,Rosefield,Pearl Edit,199.95,2017.jpg
2018,Daniel Wellington,Quadro Studio,329.0,2018.jpg
2019,Guess,Treasure,479.95,2019.jpg
2020,Swatch,Time For Joy,190.0,2020.jpg
2021,Tissot,Carson Premium Lady,475.0,2021.jpg
2022,Swatch,GREYTRALIZE,310.0,2022.jpg
2023,Daniel Wellington,Petite Sterling Lumine 28mm,289.0,2023.jpg
2024,Tissot,Gentleman,575.0,2024.jpg
2025,Swatch,SOMETHING NEW,85.0,2025.jpg
2026,Daniel Wellington,Classic Roselyn 36mm,289.0,2026.jpg
2027,Rosefield,The West Village With Swarovski Crystals,179.95,2027.jpg
2028,Daniel Wellington,Classic York 40mm,379.0,2028.jpg
2029,Guess,Track,399.95,2029.jpg
2030,Cluse,Fluette,149.0,2030.jpg
2031,Guess,Axle,449.95,2031.jpg
2032,Daniel Wellington,Quadro Studio,329.0,2032.jpg
2033,Tissot,PRS 516 Chronograph,1075.0,2033.jpg
2034,Swatch,PARADONS,380.0,2034.jpg
2035,Daniel Wellington,Petite Rouge Pearl 32mm,319.0,2035.jpg
2036,TIMEX,Waterbury Ocean,199.95,2036.jpg
2037,Furla,Furla Small Logo,349.0,2037.jpg
2038,Swatch,OVER BLACK,105.0,2038.jpg
2039,Daniel Wellington,Petite Sheffield 32mm,279.0,2039.jpg
2040,Guess,Iconic Iridescent,349.95,2040.jpg
2041,Nixon,Siren Milanese,229.99,2041.jpg
2042,Swatch,#CHILLIPASSION,100.0,2042.jpg
2043,TIMEX,TIMEX UFC GAMER,149.95,2043.jpg
2044,Swatch,GOLDTRALIZE,310.0,2044.jpg
2045,Maserati,Traguardo 45mm Gold Chronograph,599.0,2045.jpg
2046,Missoni,Gioiello,1395.0,2046.jpg
2047,Guess,Starlit,399.95,2047.jpg
2048,Tissot,Seastar 1000 Chronograph,1000.0,2048.jpg
2049,adidas Originals,Edition Three,259.95,2049.jpg
2050,Daniel Wellington,Petite Sheffield 32mm,279.0,2050.jpg
2051,Maxum,Escapade Coral,79.0,2051.jpg
2052,Maxum,Minimax,79.0,2052.jpg
2053,Cluse,Minuit Mesh,189.0,2053.jpg
2054,Cluse,La Tetragone Mesh,169.0,2054.jpg
2055,Mido,Belluna Sunray,1450.0,2055.jpg
2056,adidas Originals,Project One,179.95,2056.jpg
2057,Swatch,ROSTFREI L,130.0,2057.jpg
2058,Guess,Axle,499.95,2058.jpg
2059,TIMEX,Fairfield Chrono,199.95,2059.jpg
2060,adidas Originals,Edition One,259.95,2060.jpg
2061,G-SHOCK,DW-5610SU,249.0,2061.jpg
2062,Swatch,JOE'S SMILE,295.0,2062.jpg
2063,Rosefield,The Octagon XS,199.95,2063.jpg
2064,Cluse,Boho Chic Petite Mesh,189.0,2064.jpg
2065,Swatch,FUTURISTIC GREEN,175.0,2065.jpg
2066,Mido,Mido Ocean Star 600 Chronometer,2675.0,2066.jpg
2067,Guess,Array,299.95,2067.jpg
2068,Nixon,Rolling Stones Sentry Stainless Steel,449.99,2068.jpg
2069,Missguided,Missguided Gold Bracelet,169.95,2069.jpg
2070,Daniel Wellington,Quadro Studio,329.0,2070.jpg
2071,TIMEX,TIMEX UFC CORE SHOCK,149.95,2071.jpg
2072,Swatch,PARADONS,380.0,2072.jpg
2073,Cluse,Triomphe Mesh,169.0,2073.jpg
2074,Nixon,Sentry SS,349.99,2074.jpg
2075,Mido,Multifort Chronometer 1,2100.0,2075.jpg
2076,adidas Originals,Edition Three,229.95,2076.jpg
2077,adidas Originals,Project One,179.95,2077.jpg
2078,Daniel Wellington,Petite Melrose 32mm,299.0,2078.jpg
2079,Swatch,ESCAPEARTIC,220.0,2079.jpg
2080,Nixon,Siren SS,199.99,2080.jpg
2081,Guess,Tri Glitz,279.95,2081.jpg
2082,Daniel Wellington,Petite Lumine Pearl,339.0,2082.jpg
2083,Ted Baker,Fitzrovia Bloom,279.0,2083.jpg
2084,Nixon,Siren SS,199.99,2084.jpg
2085,Guess,Tri Glitz,279.95,2085.jpg
2086,Daniel Wellington,Petite Lumine Pearl,339.0,2086.jpg
2087,Tissot,T-Wave,675.0,2087.jpg
2088,Ted Baker,Fitzrovia Bloom,279.0,2088.jpg
2089,Daniel Wellington,Petite Durham 28mm,249.0,2089.jpg
2090,Tissot,PR 100 Sport Chic Chronograph,925.0,2090.jpg
2091,adidas Originals,Project Two,129.95,2091.jpg
2092,Rosefield,The West Village With Swarovski Crystals,179.95,2092.jpg
2093,adidas Originals,Edition Three,229.95,2093.jpg
2094,Guess,Tailor,279.95,2094.jpg
2095,Mido,Mido Baroncelli Smiling Moon,1900.0,2095.jpg
2096,Missguided,Missguided Gold Mesh,149.95,2096.jpg
2097,Mido,Mido Ocean Star 600 Chronometer,2675.0,2097.jpg
2098,Swatch,POLAROSE,120.0,2098.jpg
2099,Furla,Furla Logo Links,389.0,2099.jpg
2100,TIMEX,Timex T80,119.95,2100.jpg
2101,The Horse,The Chronograph,219.0,2101.jpg
2102,Daniel Wellington,Petite Melrose 32mm,299.0,2102.jpg
2103,Versace,La Medusa - VE2R 38mm,2780.0,2103.jpg
2104,Swatch,WHITENPURPLE,120.0,2104.jpg
2105,Daniel Wellington,Petite Rouge Pearl 28mm,289.0,2105.jpg
2106,Daniel Wellington,Quadro Melrose 29mm,409.0,2106.jpg
2107,Mido,Multifort Special Edition,1650.0,2107.jpg
2108,TIMEX,Essex,149.95,2108.jpg
2109,TONY+WILL,Classic,89.95,2109.jpg
2110,adidas Originals,Code One Chrono,279.95,2110.jpg
2111,Rosefield,Pearl Edit,169.95,2111.jpg
2112,Cluse,Minuit Mesh,169.0,2112.jpg
2113,TIMEX,Timex City,199.95,2113.jpg
2114,Daniel Wellington,Quadro Sheffield,279.0,2114.jpg
2115,Tissot,T-Wave,675.0,2115.jpg
2116,Versace,Hellenyium - VE2S0 35mm,1970.0,2116.jpg
2117,Cluse,Boho Chic Leather,149.0,2117.jpg
2118,Billabong,Wave Watch Jr,59.99,2118.jpg
2119,TIMEX,Waterbury Ocean X Peanuts,279.95,2119.jpg
2120,Tissot,Bellissima,725.0,2120.jpg
2121,Swatch,SWEET PINK,165.0,2121.jpg
2122,Swatch,HATE 2 LOVE,120.0,2122.jpg
2124,Daniel Wellington,Petite Unitone 36mm,339.0,2124.jpg
